Instantiated DTM.
Cyc=          0 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x80000004]   Mem[2: R:0x04c0006f W:0x00000000] PC= 0x80000000  J j       pc + 0x4c
Cyc=         34 Op1=[0x00000000] Op2=[0x00000000] W[W,10= 0x00000000]   Mem[3: R:0x04c0006f W:0x00000000] PC= 0x800000f4    csrr    a0, mhartid
Cyc=         35 Op1=[0x00000000] Op2=[0x00000000] W[_, 0= 0x00000000]   Mem[0: R:0x04c0006f W:0x00000000] PC= 0x800000f8  X mret
Cyc=         36 Op1=[0x00002000] Op2=[0x800000fc] W[W, 1= 0x800020fc]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800000fc    auipc   ra, 0x2
Cyc=         37 Op1=[0x800020fc] Op2=[0xffffff04] W[W, 1= 0x80002000]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x80000100    addi    ra, ra, -252
Cyc=         38 Op1=[0x00aa0000] Op2=[0x00000000] W[W, 2= 0x00aa0000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000104    lui     sp, 0xaa0
Cyc=         39 Op1=[0x00aa0000] Op2=[0x000000aa] W[W, 2= 0x00aa00aa]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000108    addi    sp, sp, 170
Cyc=         40 Op1=[0x80002000] Op2=[0x00000000] W[_, 0= 0x80002000]   Mem[0: R:0xdeadbeef W:0x00aa00aa] PC= 0x8000010c    sw      sp, 0(ra)
Cyc=         41 Op1=[0x80002000] Op2=[0x00000000] W[W,30= 0x00aa00aa]   Mem[1: R:0x00aa00aa W:0x00000000] PC= 0x80000110    lw      t5, 0(ra)
Cyc=         42 Op1=[0x00aa0000] Op2=[0x00000000] W[W,29= 0x00aa0000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000114    lui     t4, 0xaa0
Cyc=         43 Op1=[0x00aa0000] Op2=[0x000000aa] W[W,29= 0x00aa00aa]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000118    addi    t4, t4, 170
Cyc=         44 Op1=[0x00000000] Op2=[0x00000002] W[W, 3= 0x00000002]   Mem[0: R:0x2f7304c0 W:0x00aa00aa] PC= 0x8000011c    li      gp, 2
Cyc=         45 Op1=[0x00aa00aa] Op2=[0x00aa00aa] W[_, 0= 0x00000000]   Mem[0: R:0x04c0006f W:0x00aa00aa] PC= 0x80000120    bne     t5, t4, pc + 1120
Cyc=         46 Op1=[0x00002000] Op2=[0x80000124] W[W, 1= 0x80002124]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000124    auipc   ra, 0x2
Cyc=         47 Op1=[0x80002124] Op2=[0xfffffedc] W[W, 1= 0x80002000]   Mem[0: R:0x00aa00aa W:0x00000000] PC= 0x80000128    addi    ra, ra, -292
Cyc=         48 Op1=[0xaa00b000] Op2=[0x00000000] W[W, 2= 0xaa00b000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000012c    lui     sp, 0xaa00b
Cyc=         49 Op1=[0xaa00b000] Op2=[0xfffffa00] W[W, 2= 0xaa00aa00]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000130    addi    sp, sp, -1536
Cyc=         50 Op1=[0x80002000] Op2=[0x00000004] W[_, 4= 0x80002004]   Mem[0: R:0xdeadbeef W:0xaa00aa00] PC= 0x80000134    sw      sp, 4(ra)
Cyc=         51 Op1=[0x80002000] Op2=[0x00000004] W[W,30= 0xaa00aa00]   Mem[1: R:0xaa00aa00 W:0x00000000] PC= 0x80000138    lw      t5, 4(ra)
Cyc=         52 Op1=[0xaa00b000] Op2=[0x00000000] W[W,29= 0xaa00b000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000013c    lui     t4, 0xaa00b
Cyc=         53 Op1=[0xaa00b000] Op2=[0xfffffa00] W[W,29= 0xaa00aa00]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000140    addi    t4, t4, -1536
Cyc=         54 Op1=[0x00000000] Op2=[0x00000003] W[W, 3= 0x00000003]   Mem[0: R:0x202f7304 W:0x00000002] PC= 0x80000144    li      gp, 3
Cyc=         55 Op1=[0xaa00aa00] Op2=[0xaa00aa00] W[_,24= 0x00000000]   Mem[0: R:0x04c0006f W:0xaa00aa00] PC= 0x80000148    bne     t5, t4, pc + 1080
Cyc=         56 Op1=[0x00002000] Op2=[0x8000014c] W[W, 1= 0x8000214c]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000014c    auipc   ra, 0x2
Cyc=         57 Op1=[0x8000214c] Op2=[0xfffffeb4] W[W, 1= 0x80002000]   Mem[0: R:0x00aa00aa W:0x00000000] PC= 0x80000150    addi    ra, ra, -332
Cyc=         58 Op1=[0x0aa01000] Op2=[0x00000000] W[W, 2= 0x0aa01000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000154    lui     sp, 0xaa01
Cyc=         59 Op1=[0x0aa01000] Op2=[0xfffffaa0] W[W, 2= 0x0aa00aa0]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000158    addi    sp, sp, -1376
Cyc=         60 Op1=[0x80002000] Op2=[0x00000008] W[_, 8= 0x80002008]   Mem[0: R:0xdeadbeef W:0x0aa00aa0] PC= 0x8000015c    sw      sp, 8(ra)
Cyc=         61 Op1=[0x80002000] Op2=[0x00000008] W[W,30= 0x0aa00aa0]   Mem[1: R:0x0aa00aa0 W:0x00000000] PC= 0x80000160    lw      t5, 8(ra)
Cyc=         62 Op1=[0x0aa01000] Op2=[0x00000000] W[W,29= 0x0aa01000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000164    lui     t4, 0xaa01
Cyc=         63 Op1=[0x0aa01000] Op2=[0xfffffaa0] W[W,29= 0x0aa00aa0]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000168    addi    t4, t4, -1376
Cyc=         64 Op1=[0x00000000] Op2=[0x00000004] W[W, 3= 0x00000004]   Mem[0: R:0x34202f73 W:0x00000000] PC= 0x8000016c    li      gp, 4
Cyc=         65 Op1=[0x0aa00aa0] Op2=[0x0aa00aa0] W[_,16= 0x00000000]   Mem[0: R:0x04c0006f W:0x0aa00aa0] PC= 0x80000170    bne     t5, t4, pc + 1040
Cyc=         66 Op1=[0x00002000] Op2=[0x80000174] W[W, 1= 0x80002174]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000174    auipc   ra, 0x2
Cyc=         67 Op1=[0x80002174] Op2=[0xfffffe8c] W[W, 1= 0x80002000]   Mem[0: R:0x00aa00aa W:0x00000000] PC= 0x80000178    addi    ra, ra, -372
Cyc=         68 Op1=[0xa00aa000] Op2=[0x00000000] W[W, 2= 0xa00aa000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000017c    lui     sp, 0xa00aa
Cyc=         69 Op1=[0xa00aa000] Op2=[0x0000000a] W[W, 2= 0xa00aa00a]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000180    addi    sp, sp, 10
Cyc=         70 Op1=[0x80002000] Op2=[0x0000000c] W[_,12= 0x8000200c]   Mem[0: R:0xdeadbeef W:0xa00aa00a] PC= 0x80000184    sw      sp, 12(ra)
Cyc=         71 Op1=[0x80002000] Op2=[0x0000000c] W[W,30= 0xa00aa00a]   Mem[1: R:0xa00aa00a W:0x00000000] PC= 0x80000188    lw      t5, 12(ra)
Cyc=         72 Op1=[0xa00aa000] Op2=[0x00000000] W[W,29= 0xa00aa000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000018c    lui     t4, 0xa00aa
Cyc=         73 Op1=[0xa00aa000] Op2=[0x0000000a] W[W,29= 0xa00aa00a]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000190    addi    t4, t4, 10
Cyc=         74 Op1=[0x00000000] Op2=[0x00000005] W[W, 3= 0x00000005]   Mem[0: R:0x9334202f W:0x800000fc] PC= 0x80000194    li      gp, 5
Cyc=         75 Op1=[0xa00aa00a] Op2=[0xa00aa00a] W[_, 8= 0x00000000]   Mem[0: R:0x04c0006f W:0xa00aa00a] PC= 0x80000198    bne     t5, t4, pc + 1000
Cyc=         76 Op1=[0x00002000] Op2=[0x8000019c] W[W, 1= 0x8000219c]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000019c    auipc   ra, 0x2
Cyc=         77 Op1=[0x8000219c] Op2=[0xfffffe80] W[W, 1= 0x8000201c]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x800001a0    addi    ra, ra, -384
Cyc=         78 Op1=[0x00aa0000] Op2=[0x00000000] W[W, 2= 0x00aa0000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001a4    lui     sp, 0xaa0
Cyc=         79 Op1=[0x00aa0000] Op2=[0x000000aa] W[W, 2= 0x00aa00aa]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001a8    addi    sp, sp, 170
Cyc=         80 Op1=[0x8000201c] Op2=[0xfffffff4] W[_,20= 0x80002010]   Mem[0: R:0xdeadbeef W:0x00aa00aa] PC= 0x800001ac    sw      sp, -12(ra)
Cyc=         81 Op1=[0x8000201c] Op2=[0xfffffff4] W[W,30= 0x00aa00aa]   Mem[1: R:0x00aa00aa W:0x00000000] PC= 0x800001b0    lw      t5, -12(ra)
Cyc=         82 Op1=[0x00aa0000] Op2=[0x00000000] W[W,29= 0x00aa0000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001b4    lui     t4, 0xaa0
Cyc=         83 Op1=[0x00aa0000] Op2=[0x000000aa] W[W,29= 0x00aa00aa]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001b8    addi    t4, t4, 170
Cyc=         84 Op1=[0x00000000] Op2=[0x00000006] W[W, 3= 0x00000006]   Mem[0: R:0x0f933420 W:0x00000000] PC= 0x800001bc    li      gp, 6
Cyc=         85 Op1=[0x00aa00aa] Op2=[0x00aa00aa] W[_, 0= 0x00000000]   Mem[0: R:0x04c0006f W:0x00aa00aa] PC= 0x800001c0    bne     t5, t4, pc + 960
Cyc=         86 Op1=[0x00002000] Op2=[0x800001c4] W[W, 1= 0x800021c4]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001c4    auipc   ra, 0x2
Cyc=         87 Op1=[0x800021c4] Op2=[0xfffffe58] W[W, 1= 0x8000201c]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x800001c8    addi    ra, ra, -424
Cyc=         88 Op1=[0xaa00b000] Op2=[0x00000000] W[W, 2= 0xaa00b000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001cc    lui     sp, 0xaa00b
Cyc=         89 Op1=[0xaa00b000] Op2=[0xfffffa00] W[W, 2= 0xaa00aa00]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001d0    addi    sp, sp, -1536
Cyc=         90 Op1=[0x8000201c] Op2=[0xfffffff8] W[_,24= 0x80002014]   Mem[0: R:0xdeadbeef W:0xaa00aa00] PC= 0x800001d4    sw      sp, -8(ra)
Cyc=         91 Op1=[0x8000201c] Op2=[0xfffffff8] W[W,30= 0xaa00aa00]   Mem[1: R:0xaa00aa00 W:0x00000000] PC= 0x800001d8    lw      t5, -8(ra)
Cyc=         92 Op1=[0xaa00b000] Op2=[0x00000000] W[W,29= 0xaa00b000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001dc    lui     t4, 0xaa00b
Cyc=         93 Op1=[0xaa00b000] Op2=[0xfffffa00] W[W,29= 0xaa00aa00]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001e0    addi    t4, t4, -1536
Cyc=         94 Op1=[0x00000000] Op2=[0x00000007] W[W, 3= 0x00000007]   Mem[0: R:0x800f9334 W:0x00000000] PC= 0x800001e4    li      gp, 7
Cyc=         95 Op1=[0xaa00aa00] Op2=[0xaa00aa00] W[_,24= 0x00000000]   Mem[0: R:0x04c0006f W:0xaa00aa00] PC= 0x800001e8    bne     t5, t4, pc + 920
Cyc=         96 Op1=[0x00002000] Op2=[0x800001ec] W[W, 1= 0x800021ec]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001ec    auipc   ra, 0x2
Cyc=         97 Op1=[0x800021ec] Op2=[0xfffffe30] W[W, 1= 0x8000201c]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x800001f0    addi    ra, ra, -464
Cyc=         98 Op1=[0x0aa01000] Op2=[0x00000000] W[W, 2= 0x0aa01000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001f4    lui     sp, 0xaa01
Cyc=         99 Op1=[0x0aa01000] Op2=[0xfffffaa0] W[W, 2= 0x0aa00aa0]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800001f8    addi    sp, sp, -1376
Cyc=        100 Op1=[0x8000201c] Op2=[0xfffffffc] W[_,28= 0x80002018]   Mem[0: R:0xdeadbeef W:0x0aa00aa0] PC= 0x800001fc    sw      sp, -4(ra)
Cyc=        101 Op1=[0x8000201c] Op2=[0xfffffffc] W[W,30= 0x0aa00aa0]   Mem[1: R:0x0aa00aa0 W:0x00000000] PC= 0x80000200    lw      t5, -4(ra)
Cyc=        102 Op1=[0x0aa01000] Op2=[0x00000000] W[W,29= 0x0aa01000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000204    lui     t4, 0xaa01
Cyc=        103 Op1=[0x0aa01000] Op2=[0xfffffaa0] W[W,29= 0x0aa00aa0]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000208    addi    t4, t4, -1376
Cyc=        104 Op1=[0x00000000] Op2=[0x00000008] W[W, 3= 0x00000008]   Mem[0: R:0x00800f93 W:0x00000000] PC= 0x8000020c    li      gp, 8
Cyc=        105 Op1=[0x0aa00aa0] Op2=[0x0aa00aa0] W[_,16= 0x00000000]   Mem[0: R:0x04c0006f W:0x0aa00aa0] PC= 0x80000210    bne     t5, t4, pc + 880
Cyc=        106 Op1=[0x00002000] Op2=[0x80000214] W[W, 1= 0x80002214]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000214    auipc   ra, 0x2
Cyc=        107 Op1=[0x80002214] Op2=[0xfffffe08] W[W, 1= 0x8000201c]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x80000218    addi    ra, ra, -504
Cyc=        108 Op1=[0xa00aa000] Op2=[0x00000000] W[W, 2= 0xa00aa000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000021c    lui     sp, 0xa00aa
Cyc=        109 Op1=[0xa00aa000] Op2=[0x0000000a] W[W, 2= 0xa00aa00a]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000220    addi    sp, sp, 10
Cyc=        110 Op1=[0x8000201c] Op2=[0x00000000] W[_, 0= 0x8000201c]   Mem[0: R:0xdeadbeef W:0xa00aa00a] PC= 0x80000224    sw      sp, 0(ra)
Cyc=        111 Op1=[0x8000201c] Op2=[0x00000000] W[W,30= 0xa00aa00a]   Mem[1: R:0xa00aa00a W:0x00000000] PC= 0x80000228    lw      t5, 0(ra)
Cyc=        112 Op1=[0xa00aa000] Op2=[0x00000000] W[W,29= 0xa00aa000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000022c    lui     t4, 0xa00aa
Cyc=        113 Op1=[0xa00aa000] Op2=[0x0000000a] W[W,29= 0xa00aa00a]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000230    addi    t4, t4, 10
Cyc=        114 Op1=[0x00000000] Op2=[0x00000009] W[W, 3= 0x00000009]   Mem[0: R:0x6300800f W:0x00000000] PC= 0x80000234    li      gp, 9
Cyc=        115 Op1=[0xa00aa00a] Op2=[0xa00aa00a] W[_, 8= 0x00000000]   Mem[0: R:0x04c0006f W:0xa00aa00a] PC= 0x80000238    bne     t5, t4, pc + 840
Cyc=        116 Op1=[0x00002000] Op2=[0x8000023c] W[W, 1= 0x8000223c]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000023c    auipc   ra, 0x2
Cyc=        117 Op1=[0x8000223c] Op2=[0xfffffde4] W[W, 1= 0x80002020]   Mem[0: R:0xdeadbeef W:0x00000000] PC= 0x80000240    addi    ra, ra, -540
Cyc=        118 Op1=[0x12345000] Op2=[0x00000009] W[W, 2= 0x12345000]   Mem[0: R:0x00000000 W:0x00000009] PC= 0x80000244    lui     sp, 0x12345
Cyc=        119 Op1=[0x12345000] Op2=[0x00000678] W[W, 2= 0x12345678]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000248    addi    sp, sp, 1656
Cyc=        120 Op1=[0x80002020] Op2=[0xffffffe0] W[W, 4= 0x80002000]   Mem[0: R:0x00aa00aa W:0x00000000] PC= 0x8000024c    addi    tp, ra, -32
Cyc=        121 Op1=[0x80002000] Op2=[0x00000020] W[_, 0= 0x80002020]   Mem[0: R:0xdeadbeef W:0x12345678] PC= 0x80000250    sw      sp, 32(tp)
Cyc=        122 Op1=[0x80002020] Op2=[0x00000000] W[W, 5= 0x12345678]   Mem[1: R:0x12345678 W:0x00000000] PC= 0x80000254    lw      t0, 0(ra)
Cyc=        123 Op1=[0x12345000] Op2=[0x00000009] W[W,29= 0x12345000]   Mem[0: R:0x00000000 W:0x00000009] PC= 0x80000258    lui     t4, 0x12345
Cyc=        124 Op1=[0x12345000] Op2=[0x00000678] W[W,29= 0x12345678]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x8000025c    addi    t4, t4, 1656
Cyc=        125 Op1=[0x00000000] Op2=[0x0000000a] W[W, 3= 0x0000000a]   Mem[0: R:0x0a630080 W:0x00000000] PC= 0x80000260    li      gp, 10
Cyc=        126 Op1=[0x12345678] Op2=[0x12345678] W[_,28= 0x00000000]   Mem[0: R:0x04c0006f W:0x12345678] PC= 0x80000264    bne     t0, t4, pc + 796
Cyc=        127 Op1=[0x00002000] Op2=[0x80000268] W[W, 1= 0x80002268]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000268    auipc   ra, 0x2
Cyc=        128 Op1=[0x80002268] Op2=[0xfffffdb8] W[W, 1= 0x80002020]   Mem[0: R:0x12345678 W:0x00000000] PC= 0x8000026c    addi    ra, ra, -584
Cyc=        129 Op1=[0x58213000] Op2=[0x12345678] W[W, 2= 0x58213000]   Mem[0: R:0x00000000 W:0x12345678] PC= 0x80000270    lui     sp, 0x58213
Cyc=        130 Op1=[0x58213000] Op2=[0x00000098] W[W, 2= 0x58213098]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000274    addi    sp, sp, 152
Cyc=        131 Op1=[0x80002020] Op2=[0xfffffffd] W[W, 1= 0x8000201d]   Mem[0: R:0x78a00aa0 W:0x12345678] PC= 0x80000278    addi    ra, ra, -3
Cyc=        132 Op1=[0x8000201d] Op2=[0x00000007] W[_, 7= 0x80002024]   Mem[0: R:0xdeadbeef W:0x58213098] PC= 0x8000027c    sw      sp, 7(ra)
Cyc=        133 Op1=[0x00002000] Op2=[0x80000280] W[W, 4= 0x80002280]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000280    auipc   tp, 0x2
Cyc=        134 Op1=[0x80002280] Op2=[0xfffffda4] W[W, 4= 0x80002024]   Mem[0: R:0x58213098 W:0x80002280] PC= 0x80000284    addi    tp, tp, -604
Cyc=        135 Op1=[0x80002024] Op2=[0x00000000] W[W, 5= 0x58213098]   Mem[1: R:0x58213098 W:0x00000000] PC= 0x80000288    lw      t0, 0(tp)
Cyc=        136 Op1=[0x58213000] Op2=[0x58213098] W[W,29= 0x58213000]   Mem[0: R:0x00000000 W:0x58213098] PC= 0x8000028c    lui     t4, 0x58213
Cyc=        137 Op1=[0x58213000] Op2=[0x00000098] W[W,29= 0x58213098]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x80000290    addi    t4, t4, 152
Cyc=        138 Op1=[0x00000000] Op2=[0x0000000b] W[W, 3= 0x0000000b]   Mem[0: R:0xff0a6300 W:0x00000000] PC= 0x80000294    li      gp, 11
Cyc=        139 Op1=[0x58213098] Op2=[0x58213098] W[_, 8= 0x00000000]   Mem[0: R:0x04c0006f W:0x58213098] PC= 0x80000298    bne     t0, t4, pc + 744
Cyc=        140 Op1=[0x00000000] Op2=[0x0000000c] W[W, 3= 0x0000000c]   Mem[0: R:0x03ff0a63 W:0x00000000] PC= 0x8000029c    li      gp, 12
Cyc=        141 Op1=[0x00000000] Op2=[0x00000000] W[W, 4= 0x00000000]   Mem[0: R:0x04c0006f W:0x00000000] PC= 0x800002a0    li      tp, 0
Cyc=        142 Op1=[0xaabbd000] Op2=[0x00000000] W[W, 1= 0xaabbd000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800002a4    lui     ra, 0xaabbd
Cyc=        143 Op1=[0xaabbd000] Op2=[0xfffffcdd] W[W, 1= 0xaabbccdd]   Mem[0: R:0x00000000 W:0x58213098] PC= 0x800002a8    addi    ra, ra, -803
Cyc=        144 Op1=[0x00002000] Op2=[0x800002ac] W[W, 2= 0x800022ac]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800002ac    auipc   sp, 0x2
Cyc=        145 Op1=[0x800022ac] Op2=[0xfffffd54] W[W, 2= 0x80002000]   Mem[0: R:0x00aa00aa W:0x00000000] PC= 0x800002b0    addi    sp, sp, -684
Cyc=        146 Op1=[0x80002000] Op2=[0x00000000] W[_, 0= 0x80002000]   Mem[0: R:0x00aa00aa W:0xaabbccdd] PC= 0x800002b4    sw      ra, 0(sp)
Cyc=        147 Op1=[0x80002000] Op2=[0x00000000] W[W,30= 0xaabbccdd]   Mem[1: R:0xaabbccdd W:0x00000000] PC= 0x800002b8    lw      t5, 0(sp)
Cyc=        148 Op1=[0xaabbd000] Op2=[0x00000000] W[W,29= 0xaabbd000]   Mem[0: R:0x00000000 W:0x00000000] PC= 0x800002bc    lui     t4, 0xaabbd
